Participant_ID,Age,Gender,StudyPreference,Emotion,Exam1,Exam2,Task_Type,Trial_Number,Colour,Condition,CorrectAns,Word,KeyPressed,Correct,RT
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,1,red,incongruent,r,Green,r,1,1.027731
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,2,blue,incongruent,b,Yellow,b,1,0.963247
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,3,red,congruent,r,Red,r,1,0.630608
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,4,yellow,congruent,y,Yellow,y,1,0.678727
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,5,red,congruent,r,Red,r,1,0.656251
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,6,green,congruent,g,Green,g,1,0.672872
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,7,blue,congruent,b,Blue,b,1,0.796774
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,8,green,incongruent,g,Blue,g,1,1.274073
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,9,green,congruent,g,Green,g,1,0.577909
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,10,yellow,incongruent,y,Red,y,1,0.759855
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,11,red,incongruent,r,Blue,r,1,0.816547
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,12,blue,incongruent,b,Green,b,1,0.73199
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,13,yellow,congruent,y,Yellow,y,1,0.708303
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,14,green,incongruent,g,Red,g,1,1.182345
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,15,yellow,incongruent,y,Blue,y,1,0.707899
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,16,blue,incongruent,b,Red,b,1,1.084807
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,17,green,incongruent,g,Yellow,g,1,0.955219
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,18,red,incongruent,r,Yellow,r,1,1.002773
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,19,yellow,incongruent,y,Green,y,1,0.773539
P01,20,Male,Unsure,Avoidant,56,28,NoTimer,20,blue,congruent,b,Blue,b,1,0.786828
P01,20,Male,Unsure,Avoidant,56,28,Timer,1,yellow,incongruent,y,Green,y,1,0.834711
P01,20,Male,Unsure,Avoidant,56,28,Timer,2,blue,congruent,b,Blue,b,1,1.083147
P01,20,Male,Unsure,Avoidant,56,28,Timer,3,red,congruent,r,Red,r,1,0.914287
P01,20,Male,Unsure,Avoidant,56,28,Timer,4,red,incongruent,r,Blue,r,1,0.482001
P01,20,Male,Unsure,Avoidant,56,28,Timer,5,yellow,incongruent,y,Red,y,1,0.548303
P01,20,Male,Unsure,Avoidant,56,28,Timer,6,red,incongruent,r,Green,r,1,0.541991
P01,20,Male,Unsure,Avoidant,56,28,Timer,7,green,incongruent,g,Red,g,1,0.703871
P01,20,Male,Unsure,Avoidant,56,28,Timer,8,green,congruent,g,Green,g,1,0.516884
P01,20,Male,Unsure,Avoidant,56,28,Timer,9,blue,incongruent,b,Yellow,b,1,0.721976
P01,20,Male,Unsure,Avoidant,56,28,Timer,10,yellow,incongruent,y,Blue,y,1,0.656147
P01,20,Male,Unsure,Avoidant,56,28,Timer,11,yellow,congruent,y,Yellow,y,1,0.435194
P01,20,Male,Unsure,Avoidant,56,28,Timer,12,blue,congruent,b,Blue,g,0,0.913832
P01,20,Male,Unsure,Avoidant,56,28,Timer,13,blue,incongruent,b,Green,b,1,1.454617
P01,20,Male,Unsure,Avoidant,56,28,Timer,14,red,incongruent,r,Yellow,r,1,0.843396
P01,20,Male,Unsure,Avoidant,56,28,Timer,15,blue,incongruent,b,Red,b,1,1.415613
P01,20,Male,Unsure,Avoidant,56,28,Timer,16,red,congruent,r,Red,r,1,0.634803
P01,20,Male,Unsure,Avoidant,56,28,Timer,17,green,incongruent,g,Yellow,g,1,1.019071
P01,20,Male,Unsure,Avoidant,56,28,Timer,18,yellow,congruent,y,Yellow,y,1,0.52358
P01,20,Male,Unsure,Avoidant,56,28,Timer,19,green,incongruent,g,Blue,g,1,1.054795
P01,20,Male,Unsure,Avoidant,56,28,Timer,20,green,congruent,g,Green,g,1,0.506971
P02,21,Male,Unsure,Neutral,40,10,NoTimer,1,green,incongruent,g,Yellow,g,1,0.855512
P02,21,Male,Unsure,Neutral,40,10,NoTimer,2,red,incongruent,r,Yellow,r,1,1.221913
P02,21,Male,Unsure,Neutral,40,10,NoTimer,3,yellow,incongruent,y,Green,y,1,0.680802
P02,21,Male,Unsure,Neutral,40,10,NoTimer,4,blue,incongruent,b,Green,b,1,0.716079
P02,21,Male,Unsure,Neutral,40,10,NoTimer,5,yellow,incongruent,y,Blue,y,1,1.024639
P02,21,Male,Unsure,Neutral,40,10,NoTimer,6,red,congruent,r,Red,r,1,0.521964
P02,21,Male,Unsure,Neutral,40,10,NoTimer,7,blue,incongruent,b,Red,b,1,0.822333
P02,21,Male,Unsure,Neutral,40,10,NoTimer,8,yellow,incongruent,y,Red,y,1,0.714066
P02,21,Male,Unsure,Neutral,40,10,NoTimer,9,red,incongruent,r,Blue,r,1,0.75269
P02,21,Male,Unsure,Neutral,40,10,NoTimer,10,blue,congruent,b,Blue,b,1,0.837257
P02,21,Male,Unsure,Neutral,40,10,NoTimer,11,yellow,congruent,y,Yellow,y,1,0.698077
P02,21,Male,Unsure,Neutral,40,10,NoTimer,12,yellow,congruent,y,Yellow,y,1,1.180994
P02,21,Male,Unsure,Neutral,40,10,NoTimer,13,blue,congruent,b,Blue,b,1,0.957175
P02,21,Male,Unsure,Neutral,40,10,NoTimer,14,red,incongruent,r,Green,r,1,0.86791
P02,21,Male,Unsure,Neutral,40,10,NoTimer,15,green,incongruent,g,Blue,g,1,0.886075
P02,21,Male,Unsure,Neutral,40,10,NoTimer,16,green,incongruent,g,Red,g,1,0.75271
P02,21,Male,Unsure,Neutral,40,10,NoTimer,17,green,congruent,g,Green,g,1,0.491092
P02,21,Male,Unsure,Neutral,40,10,NoTimer,18,blue,incongruent,b,Yellow,b,1,0.745312
P02,21,Male,Unsure,Neutral,40,10,NoTimer,19,green,congruent,g,Green,g,1,0.717349
P02,21,Male,Unsure,Neutral,40,10,NoTimer,20,red,congruent,r,Red,r,1,0.591588
P02,21,Male,Unsure,Neutral,40,10,Timer,1,blue,incongruent,b,Yellow,b,1,0.732957
P02,21,Male,Unsure,Neutral,40,10,Timer,2,green,congruent,g,Green,g,1,0.663009
P02,21,Male,Unsure,Neutral,40,10,Timer,3,blue,congruent,b,Blue,b,1,0.478974
P02,21,Male,Unsure,Neutral,40,10,Timer,4,green,congruent,g,Green,g,1,0.477717
P02,21,Male,Unsure,Neutral,40,10,Timer,5,red,incongruent,r,Yellow,r,1,0.656342
P02,21,Male,Unsure,Neutral,40,10,Timer,6,yellow,congruent,y,Yellow,y,1,0.64905
P02,21,Male,Unsure,Neutral,40,10,Timer,7,green,incongruent,g,Blue,g,1,0.533824
P02,21,Male,Unsure,Neutral,40,10,Timer,8,green,incongruent,g,Red,g,1,0.54241
P02,21,Male,Unsure,Neutral,40,10,Timer,9,red,congruent,r,Red,r,1,0.504167
P02,21,Male,Unsure,Neutral,40,10,Timer,10,yellow,incongruent,y,Blue,y,1,0.721934
P02,21,Male,Unsure,Neutral,40,10,Timer,11,red,incongruent,r,Blue,r,1,0.985
P02,21,Male,Unsure,Neutral,40,10,Timer,12,blue,incongruent,b,Green,b,1,0.625133
P02,21,Male,Unsure,Neutral,40,10,Timer,13,yellow,incongruent,y,Green,y,1,0.915646
P02,21,Male,Unsure,Neutral,40,10,Timer,14,blue,incongruent,b,Red,b,1,0.709907
P02,21,Male,Unsure,Neutral,40,10,Timer,15,green,incongruent,g,Yellow,g,1,0.600837
P02,21,Male,Unsure,Neutral,40,10,Timer,16,red,incongruent,r,Green,r,1,0.523734
P02,21,Male,Unsure,Neutral,40,10,Timer,17,yellow,incongruent,y,Red,y,1,0.646489
P02,21,Male,Unsure,Neutral,40,10,Timer,18,yellow,congruent,y,Yellow,y,1,0.516837
P02,21,Male,Unsure,Neutral,40,10,Timer,19,red,congruent,r,Red,r,1,0.556907
P02,21,Male,Unsure,Neutral,40,10,Timer,20,blue,congruent,b,Blue,b,1,0.88053
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,1,blue,incongruent,b,Red,b,1,1.5004275
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,2,red,congruent,r,Red,r,1,1.2931414
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,3,red,incongruent,r,Green,g,0,0.8667882
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,4,red,congruent,r,Red,r,1,3.3512617
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,5,green,congruent,g,Green,g,1,1.1550993
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,6,green,incongruent,g,Blue,g,1,1.9486686
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,7,yellow,congruent,y,Yellow,y,1,1.1157408
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,8,red,incongruent,r,Yellow,r,1,1.8872972
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,9,yellow,incongruent,y,Blue,y,1,2.2741816
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,10,blue,congruent,b,Blue,b,1,0.8293749
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,11,blue,congruent,b,Blue,b,1,0.8790451
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,12,blue,incongruent,b,Green,b,1,1.1506019
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,13,green,incongruent,g,Red,g,1,2.902561
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,14,yellow,congruent,y,Yellow,y,1,1.0296315
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,15,green,incongruent,g,Yellow,g,1,2.2715236
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,16,yellow,incongruent,y,Green,y,1,3.6444147
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,17,blue,incongruent,b,Yellow,b,1,1.0105405
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,18,green,congruent,g,Green,g,1,2.8323374
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,19,red,incongruent,r,Blue,r,1,1.4023775
P03,20,Male,NoTimer,Stressed,31.6,48,NoTimer,20,yellow,incongruent,y,Red,y,1,1.0700905
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,1,blue,congruent,b,Blue,b,1,2.0818198
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,2,yellow,incongruent,y,Red,y,1,1.3446669
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,3,red,congruent,r,Red,r,1,1.9400213
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,4,green,incongruent,g,Blue,g,1,1.7394675
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,5,green,incongruent,g,Yellow,g,1,1.0254677
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,6,green,incongruent,g,Red,g,1,0.6121973
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,7,yellow,incongruent,y,Green,y,1,0.9588003
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,8,yellow,congruent,y,Yellow,y,1,0.8114297
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,9,blue,incongruent,b,Green,b,1,1.0414469
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,10,yellow,congruent,y,Yellow,y,1,0.8561229
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,11,blue,incongruent,b,Yellow,b,1,1.1894894
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,12,red,incongruent,r,Yellow,r,1,1.0211239
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,13,red,incongruent,r,Green,r,1,0.9216382
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,14,blue,congruent,b,Blue,b,1,0.7916729
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,15,green,congruent,g,Green,g,1,0.7783487
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,16,yellow,incongruent,y,Blue,y,1,2.292801
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,17,green,congruent,g,Green,g,1,2.2050244
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,18,blue,incongruent,b,Red,b,1,1.0888636
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,19,red,incongruent,r,Blue,r,1,0.8380238
P03,20,Male,NoTimer,Stressed,31.6,48,Timer,20,red,congruent,r,Red,r,1,0.3993041
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,1,blue,incongruent,b,Yellow,b,1,1.5955828
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,2,yellow,congruent,y,Yellow,y,1,1.0991877
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,3,blue,congruent,b,Blue,b,1,0.8474786
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,4,green,incongruent,g,Blue,g,1,2.1257708
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,5,red,incongruent,r,Yellow,r,1,0.9407574
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,6,green,congruent,g,Green,g,1,1.3408584
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,7,blue,incongruent,b,Green,b,1,1.6337852
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,8,green,incongruent,g,Yellow,g,1,1.5920666
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,9,yellow,incongruent,y,Green,y,1,0.9741026
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,10,green,congruent,g,Green,g,1,0.8100561
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,11,red,congruent,r,Red,r,1,0.9122018
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,12,yellow,congruent,y,Yellow,y,1,1.275353
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,13,yellow,incongruent,y,Red,y,1,1.2473682
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,14,green,incongruent,g,Red,g,1,1.3037241
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,15,red,congruent,r,Red,r,1,1.3800416
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,16,yellow,incongruent,y,Blue,y,1,1.7847889
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,17,red,incongruent,r,Blue,r,1,0.9974307
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,18,blue,incongruent,b,Red,b,1,2.2880722
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,19,blue,congruent,b,Blue,b,1,0.7043333
P04,19,Male,NoTimer,Stressed,75,50,NoTimer,20,red,incongruent,r,Green,r,1,1.7637027
P04,19,Male,NoTimer,Stressed,75,50,Timer,1,blue,congruent,b,Blue,b,1,1.4847932
P04,19,Male,NoTimer,Stressed,75,50,Timer,2,blue,incongruent,b,Yellow,b,1,0.934559
P04,19,Male,NoTimer,Stressed,75,50,Timer,3,green,congruent,g,Green,g,1,1.1031139
P04,19,Male,NoTimer,Stressed,75,50,Timer,4,red,incongruent,r,Blue,r,1,0.8869251
P04,19,Male,NoTimer,Stressed,75,50,Timer,5,yellow,congruent,y,Yellow,y,1,0.8662158
P04,19,Male,NoTimer,Stressed,75,50,Timer,6,green,incongruent,g,Blue,g,1,3.0483421
P04,19,Male,NoTimer,Stressed,75,50,Timer,7,blue,congruent,b,Blue,b,1,1.0731855
P04,19,Male,NoTimer,Stressed,75,50,Timer,8,yellow,incongruent,y,Red,y,1,1.1927938
P04,19,Male,NoTimer,Stressed,75,50,Timer,9,yellow,incongruent,y,Blue,y,1,1.5013486
P04,19,Male,NoTimer,Stressed,75,50,Timer,10,red,congruent,r,Red,r,1,0.7358047
P04,19,Male,NoTimer,Stressed,75,50,Timer,11,yellow,incongruent,y,Green,y,1,1.0527539
P04,19,Male,NoTimer,Stressed,75,50,Timer,12,yellow,congruent,y,Yellow,y,1,0.4691244
P04,19,Male,NoTimer,Stressed,75,50,Timer,13,green,incongruent,g,Yellow,g,1,2.4202819
P04,19,Male,NoTimer,Stressed,75,50,Timer,14,green,congruent,g,Green,g,1,1.4389309
P04,19,Male,NoTimer,Stressed,75,50,Timer,15,red,congruent,r,Red,r,1,0.7376905
P04,19,Male,NoTimer,Stressed,75,50,Timer,16,red,incongruent,r,Yellow,r,1,0.941145
P04,19,Male,NoTimer,Stressed,75,50,Timer,17,blue,incongruent,b,Red,b,1,2.8108149
P04,19,Male,NoTimer,Stressed,75,50,Timer,18,blue,incongruent,b,Green,b,1,5.6725731
P04,19,Male,NoTimer,Stressed,75,50,Timer,19,green,incongruent,g,Red,r,0,1.1080317
P04,19,Male,NoTimer,Stressed,75,50,Timer,20,red,incongruent,r,Green,r,1,0.9328751
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,1,red,incongruent,r,Blue,r,1,1.2427735
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,2,red,incongruent,r,Green,r,1,0.7666584
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,3,green,incongruent,g,Yellow,g,1,0.9532775
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,4,green,congruent,g,Green,g,1,0.7389299
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,5,red,congruent,r,Red,r,1,0.7241976
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,6,green,incongruent,g,Red,g,1,1.0565683
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,7,yellow,incongruent,y,Green,y,1,1.0995452
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,8,blue,incongruent,b,Green,b,1,1.0595778
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,9,blue,congruent,b,Blue,b,1,0.7906449
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,10,yellow,incongruent,y,Red,y,1,1.7502107
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,11,green,congruent,g,Green,g,1,0.8326763
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,12,yellow,congruent,y,Yellow,y,1,0.5655356
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,13,yellow,congruent,y,Yellow,y,1,1.0974155
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,14,blue,incongruent,b,Yellow,b,1,0.9241834
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,15,blue,congruent,b,Blue,b,1,0.7203406
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,16,green,incongruent,g,Blue,g,1,1.7127408
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,17,red,incongruent,r,Yellow,r,1,1.4962612
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,18,blue,incongruent,b,Red,b,1,0.858475
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,19,red,congruent,r,Red,r,1,0.9369689
P05,23,Female,NoTimer,Motivated,72,83,NoTimer,20,yellow,incongruent,y,Blue,y,1,1.4666455
P05,23,Female,NoTimer,Motivated,72,83,Timer,1,green,incongruent,g,Red,g,1,1.4732469
P05,23,Female,NoTimer,Motivated,72,83,Timer,2,red,incongruent,r,Blue,r,1,0.7381894
P05,23,Female,NoTimer,Motivated,72,83,Timer,3,blue,incongruent,b,Red,b,1,0.7260926
P05,23,Female,NoTimer,Motivated,72,83,Timer,4,yellow,incongruent,y,Green,y,1,1.1648281
P05,23,Female,NoTimer,Motivated,72,83,Timer,5,yellow,congruent,y,Yellow,y,1,0.5335805
P05,23,Female,NoTimer,Motivated,72,83,Timer,6,green,incongruent,g,Blue,g,1,1.9262166
P05,23,Female,NoTimer,Motivated,72,83,Timer,7,blue,incongruent,b,Green,b,1,0.551879
P05,23,Female,NoTimer,Motivated,72,83,Timer,8,yellow,congruent,y,Yellow,y,1,0.5264422
P05,23,Female,NoTimer,Motivated,72,83,Timer,9,blue,congruent,b,Blue,b,1,0.6068957
P05,23,Female,NoTimer,Motivated,72,83,Timer,10,red,incongruent,r,Green,r,1,1.0982866
P05,23,Female,NoTimer,Motivated,72,83,Timer,11,green,congruent,g,Green,g,1,1.0081657
P05,23,Female,NoTimer,Motivated,72,83,Timer,12,yellow,incongruent,y,Blue,y,1,1.6651563
P05,23,Female,NoTimer,Motivated,72,83,Timer,13,yellow,incongruent,y,Red,y,1,0.4026881
P05,23,Female,NoTimer,Motivated,72,83,Timer,14,red,incongruent,r,Yellow,r,1,0.7183764
P05,23,Female,NoTimer,Motivated,72,83,Timer,15,red,congruent,r,Red,r,1,0.936969
P05,23,Female,NoTimer,Motivated,72,83,Timer,16,blue,congruent,b,Blue,b,1,0.872546
P05,23,Female,NoTimer,Motivated,72,83,Timer,17,green,congruent,g,Green,g,1,1.1263745
P05,23,Female,NoTimer,Motivated,72,83,Timer,18,red,congruent,r,Red,r,1,1.0009074
P05,23,Female,NoTimer,Motivated,72,83,Timer,19,green,incongruent,g,Yellow,g,1,2.2108509
P05,23,Female,NoTimer,Motivated,72,83,Timer,20,blue,incongruent,b,Yellow,b,1,1.0351429
P06,20,Female,Timer,Neutral,93,95,NoTimer,1,green,congruent,g,Green,g,1,1.369735
P06,20,Female,Timer,Neutral,93,95,NoTimer,2,yellow,congruent,y,Yellow,y,1,1.281995
P06,20,Female,Timer,Neutral,93,95,NoTimer,3,green,incongruent,g,Red,g,1,0.9966781
P06,20,Female,Timer,Neutral,93,95,NoTimer,4,yellow,incongruent,y,Green,y,1,0.6312863
P06,20,Female,Timer,Neutral,93,95,NoTimer,5,blue,congruent,b,Blue,b,1,1.5524117
P06,20,Female,Timer,Neutral,93,95,NoTimer,6,yellow,congruent,y,Yellow,y,1,1.3455811
P06,20,Female,Timer,Neutral,93,95,NoTimer,7,green,incongruent,g,Blue,g,1,0.9148431
P06,20,Female,Timer,Neutral,93,95,NoTimer,8,green,incongruent,g,Yellow,g,1,0.6911676
P06,20,Female,Timer,Neutral,93,95,NoTimer,9,blue,incongruent,b,Green,b,1,1.739292
P06,20,Female,Timer,Neutral,93,95,NoTimer,10,yellow,incongruent,y,Blue,y,1,1.2181552
P06,20,Female,Timer,Neutral,93,95,NoTimer,11,yellow,incongruent,y,Red,y,1,0.6152653
P06,20,Female,Timer,Neutral,93,95,NoTimer,12,red,congruent,r,Red,r,1,0.8560244
P06,20,Female,Timer,Neutral,93,95,NoTimer,13,green,congruent,g,Green,g,1,1.0176244
P06,20,Female,Timer,Neutral,93,95,NoTimer,14,red,congruent,r,Red,r,1,1.0851684
P06,20,Female,Timer,Neutral,93,95,NoTimer,15,blue,incongruent,b,Yellow,b,1,1.2947988
P06,20,Female,Timer,Neutral,93,95,NoTimer,16,red,incongruent,r,Blue,r,1,2.1714164
P06,20,Female,Timer,Neutral,93,95,NoTimer,17,blue,incongruent,b,Red,b,1,2.1871357
P06,20,Female,Timer,Neutral,93,95,NoTimer,18,red,incongruent,r,Green,r,1,1.5911433
P06,20,Female,Timer,Neutral,93,95,NoTimer,19,blue,congruent,b,Blue,b,1,1.0191038
P06,20,Female,Timer,Neutral,93,95,NoTimer,20,red,incongruent,r,Yellow,r,1,0.9363643
P06,20,Female,Timer,Neutral,93,95,Timer,1,red,incongruent,r,Green,r,1,1.9427076
P06,20,Female,Timer,Neutral,93,95,Timer,2,yellow,congruent,y,Yellow,y,1,0.8802571
P06,20,Female,Timer,Neutral,93,95,Timer,3,yellow,incongruent,y,Blue,y,1,0.6822617
P06,20,Female,Timer,Neutral,93,95,Timer,4,blue,incongruent,b,Green,b,1,1.1145997
P06,20,Female,Timer,Neutral,93,95,Timer,5,blue,incongruent,b,Red,b,1,1.0854009
P06,20,Female,Timer,Neutral,93,95,Timer,6,red,incongruent,r,Blue,r,1,1.2708813
P06,20,Female,Timer,Neutral,93,95,Timer,7,red,congruent,r,Red,r,1,0.4808614
P06,20,Female,Timer,Neutral,93,95,Timer,8,blue,congruent,b,Blue,b,1,0.9874972
P06,20,Female,Timer,Neutral,93,95,Timer,9,blue,congruent,b,Blue,b,1,0.9242032
P06,20,Female,Timer,Neutral,93,95,Timer,10,green,incongruent,g,Blue,g,1,1.2291283
P06,20,Female,Timer,Neutral,93,95,Timer,11,green,incongruent,g,Yellow,g,1,0.5598951
P06,20,Female,Timer,Neutral,93,95,Timer,12,yellow,incongruent,y,Red,y,1,2.0996908
P06,20,Female,Timer,Neutral,93,95,Timer,13,green,congruent,g,Green,g,1,0.9678648
P06,20,Female,Timer,Neutral,93,95,Timer,14,blue,incongruent,b,Yellow,b,1,0.9896864
P06,20,Female,Timer,Neutral,93,95,Timer,15,red,incongruent,r,Yellow,r,1,0.9455168
P06,20,Female,Timer,Neutral,93,95,Timer,16,green,incongruent,g,Red,g,1,1.2105384
P06,20,Female,Timer,Neutral,93,95,Timer,17,green,congruent,g,Green,g,1,0.5177753
P06,20,Female,Timer,Neutral,93,95,Timer,18,yellow,congruent,y,Yellow,y,1,0.7735268
P06,20,Female,Timer,Neutral,93,95,Timer,19,yellow,incongruent,y,Green,y,1,1.3331358
P06,20,Female,Timer,Neutral,93,95,Timer,20,red,congruent,r,Red,r,1,0.9088368
P07,19,Female,Timer,Motivated,89,84,NoTimer,1,yellow,incongruent,y,Green,g,0,1.1858878
P07,19,Female,Timer,Motivated,89,84,NoTimer,2,blue,congruent,b,Blue,b,1,0.8926438
P07,19,Female,Timer,Motivated,89,84,NoTimer,3,green,congruent,g,Green,g,1,1.2213502
P07,19,Female,Timer,Motivated,89,84,NoTimer,4,green,incongruent,g,Red,g,1,1.1722807
P07,19,Female,Timer,Motivated,89,84,NoTimer,5,blue,congruent,b,Blue,b,1,0.7206451
P07,19,Female,Timer,Motivated,89,84,NoTimer,6,green,congruent,g,Green,g,1,0.7407824
P07,19,Female,Timer,Motivated,89,84,NoTimer,7,green,incongruent,g,Yellow,g,1,1.1220596
P07,19,Female,Timer,Motivated,89,84,NoTimer,8,red,congruent,r,Red,r,1,0.7614411
P07,19,Female,Timer,Motivated,89,84,NoTimer,9,blue,incongruent,b,Yellow,b,1,1.1183127
P07,19,Female,Timer,Motivated,89,84,NoTimer,10,red,incongruent,r,Yellow,r,1,0.9468925
P07,19,Female,Timer,Motivated,89,84,NoTimer,11,blue,incongruent,b,Green,b,1,1.6089994
P07,19,Female,Timer,Motivated,89,84,NoTimer,12,yellow,congruent,y,Yellow,y,1,0.8841911
P07,19,Female,Timer,Motivated,89,84,NoTimer,13,yellow,incongruent,y,Red,y,1,0.9300792
P07,19,Female,Timer,Motivated,89,84,NoTimer,14,green,incongruent,g,Blue,g,1,1.0692766
P07,19,Female,Timer,Motivated,89,84,NoTimer,15,red,congruent,r,Red,r,1,1.2171551
P07,19,Female,Timer,Motivated,89,84,NoTimer,16,yellow,incongruent,y,Blue,y,1,1.2753381
P07,19,Female,Timer,Motivated,89,84,NoTimer,17,red,incongruent,r,Blue,r,1,1.1676327
P07,19,Female,Timer,Motivated,89,84,NoTimer,18,yellow,congruent,y,Yellow,y,1,1.0249236
P07,19,Female,Timer,Motivated,89,84,NoTimer,19,blue,incongruent,b,Red,b,1,1.6628349
P07,19,Female,Timer,Motivated,89,84,NoTimer,20,red,incongruent,r,Green,r,1,1.4593977
P07,19,Female,Timer,Motivated,89,84,Timer,1,yellow,congruent,y,Yellow,y,1,1.0742668
P07,19,Female,Timer,Motivated,89,84,Timer,2,green,congruent,g,Green,g,1,0.9456324
P07,19,Female,Timer,Motivated,89,84,Timer,3,yellow,congruent,y,Yellow,y,1,0.7058554
P07,19,Female,Timer,Motivated,89,84,Timer,4,green,incongruent,g,Yellow,g,1,0.9279726
P07,19,Female,Timer,Motivated,89,84,Timer,5,blue,incongruent,b,Red,b,1,1.5557049
